,Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield
17353,Kazakhstan,Maize,2010,250,6283.85,6.96,48331
17354,Kazakhstan,Maize,2010,250,6283.85,2.95,48331
17355,Kazakhstan,Potatoes,2010,250,6283.85,6.96,143194
17356,Kazakhstan,Potatoes,2010,250,6283.85,2.95,143194
17357,Kazakhstan,"Rice, paddy",2010,250,6283.85,6.96,39697
17358,Kazakhstan,"Rice, paddy",2010,250,6283.85,2.95,39697
17359,Kazakhstan,Sorghum,2010,250,6283.85,6.96,4500
17360,Kazakhstan,Sorghum,2010,250,6283.85,2.95,4500
17361,Kazakhstan,Soybeans,2010,250,6283.85,6.96,18489
17362,Kazakhstan,Soybeans,2010,250,6283.85,2.95,18489
17363,Kazakhstan,Wheat,2010,250,6283.85,6.96,7336
17364,Kazakhstan,Wheat,2010,250,6283.85,2.95,7336
17365,Kazakhstan,Maize,2011,250,10656.6,6.54,49864
17366,Kazakhstan,Maize,2011,250,10656.6,2.67,49864
17367,Kazakhstan,Potatoes,2011,250,10656.6,6.54,167176
17368,Kazakhstan,Potatoes,2011,250,10656.6,2.67,167176
17369,Kazakhstan,"Rice, paddy",2011,250,10656.6,6.54,37152
17370,Kazakhstan,"Rice, paddy",2011,250,10656.6,2.67,37152
17371,Kazakhstan,Sorghum,2011,250,10656.6,6.54,13000
17372,Kazakhstan,Sorghum,2011,250,10656.6,2.67,13000
17373,Kazakhstan,Soybeans,2011,250,10656.6,6.54,19001
17374,Kazakhstan,Soybeans,2011,250,10656.6,2.67,19001
17375,Kazakhstan,Wheat,2011,250,10656.6,6.54,16609
17376,Kazakhstan,Wheat,2011,250,10656.6,2.67,16609
17377,Kazakhstan,Maize,2012,250,8674.58,6.07,51877
17378,Kazakhstan,Maize,2012,250,8674.58,2.5,51877
17379,Kazakhstan,Potatoes,2012,250,8674.58,6.07,165927
17380,Kazakhstan,Potatoes,2012,250,8674.58,2.5,165927
17381,Kazakhstan,"Rice, paddy",2012,250,8674.58,6.07,37712
17382,Kazakhstan,"Rice, paddy",2012,250,8674.58,2.5,37712
17383,Kazakhstan,Sorghum,2012,250,8674.58,6.07,2750
17384,Kazakhstan,Sorghum,2012,250,8674.58,2.5,2750
17385,Kazakhstan,Soybeans,2012,250,8674.58,6.07,20128
17386,Kazakhstan,Soybeans,2012,250,8674.58,2.5,20128
17387,Kazakhstan,Wheat,2012,250,8674.58,6.07,7929
17388,Kazakhstan,Wheat,2012,250,8674.58,2.5,7929
17389,Kazakhstan,Maize,2013,250,8738.38,8.71,52779
17390,Kazakhstan,Maize,2013,250,8738.38,5.49,52779
17391,Kazakhstan,Potatoes,2013,250,8738.38,8.71,181522
17392,Kazakhstan,Potatoes,2013,250,8738.38,5.49,181522
17393,Kazakhstan,"Rice, paddy",2013,250,8738.38,8.71,38500
17394,Kazakhstan,"Rice, paddy",2013,250,8738.38,5.49,38500
17395,Kazakhstan,Sorghum,2013,250,8738.38,8.71,2258
17396,Kazakhstan,Sorghum,2013,250,8738.38,5.49,2258
17397,Kazakhstan,Soybeans,2013,250,8738.38,8.71,19727
17398,Kazakhstan,Soybeans,2013,250,8738.38,5.49,19727
17399,Kazakhstan,Wheat,2013,250,8738.38,8.71,10762
17400,Kazakhstan,Wheat,2013,250,8738.38,5.49,10762
17401,Kenya,Cassava,1990,630,3469,15.94,108498
17402,Kenya,Maize,1990,630,3469,15.94,16591
17403,Kenya,Plantains and others,1990,630,3469,15.94,125000
17404,Kenya,Potatoes,1990,630,3469,15.94,88655
17405,Kenya,"Rice, paddy",1990,630,3469,15.94,30984
17406,Kenya,Sorghum,1990,630,3469,15.94,8473
17407,Kenya,Soybeans,1990,630,3469,15.94,8000
17408,Kenya,Sweet potatoes,1990,630,3469,15.94,99153
17409,Kenya,Wheat,1990,630,3469,15.94,16551
17410,Kenya,Yams,1990,630,3469,15.94,88356
17411,Kenya,Cassava,1991,630,3469,16.26,100000
17412,Kenya,Maize,1991,630,3469,16.26,18321
17413,Kenya,Plantains and others,1991,630,3469,16.26,125000
17414,Kenya,Potatoes,1991,630,3469,16.26,113356
17415,Kenya,"Rice, paddy",1991,630,3469,16.26,38846
17416,Kenya,Sorghum,1991,630,3469,16.26,9572
17417,Kenya,Soybeans,1991,630,3469,16.26,8037
17418,Kenya,Sweet potatoes,1991,630,3469,16.26,109373
17419,Kenya,Wheat,1991,630,3469,16.26,18484
17420,Kenya,Yams,1991,630,3469,16.26,80000
17421,Kenya,Cassava,1992,630,3469,16.34,102462
17422,Kenya,Maize,1992,630,3469,16.34,17271
17423,Kenya,Plantains and others,1992,630,3469,16.34,125000
17424,Kenya,Potatoes,1992,630,3469,16.34,92975
17425,Kenya,"Rice, paddy",1992,630,3469,16.34,35362
17426,Kenya,Sorghum,1992,630,3469,16.34,11216
17427,Kenya,Soybeans,1992,630,3469,16.34,8059
17428,Kenya,Sweet potatoes,1992,630,3469,16.34,67531
17429,Kenya,Wheat,1992,630,3469,16.34,19359
17430,Kenya,Yams,1992,630,3469,16.34,74707
17431,Kenya,Cassava,1993,630,3469,16.36,102936
17432,Kenya,Maize,1993,630,3469,16.36,15549
17433,Kenya,Plantains and others,1993,630,3469,16.36,123529
17434,Kenya,Potatoes,1993,630,3469,16.36,117490
17435,Kenya,"Rice, paddy",1993,630,3469,16.36,41483
17436,Kenya,Sorghum,1993,630,3469,16.36,7454
17437,Kenya,Soybeans,1993,630,3469,16.36,8081
17438,Kenya,Sweet potatoes,1993,630,3469,16.36,96271
17439,Kenya,Wheat,1993,630,3469,16.36,13795
17440,Kenya,Yams,1993,630,3469,16.36,67487
17441,Kenya,Cassava,1994,630,3469,16.58,91297
17442,Kenya,Maize,1994,630,3469,16.58,20400
17443,Kenya,Plantains and others,1994,630,3469,16.58,125000
17444,Kenya,Potatoes,1994,630,3469,16.58,97108
17445,Kenya,"Rice, paddy",1994,630,3469,16.58,43559
17446,Kenya,Sorghum,1994,630,3469,16.58,8640
17447,Kenya,Soybeans,1994,630,3469,16.58,8104
17448,Kenya,Sweet potatoes,1994,630,3469,16.58,104396
17449,Kenya,Wheat,1994,630,3469,16.58,22164
17450,Kenya,Yams,1994,630,3469,16.58,74000
17451,Kenya,Cassava,1995,630,4607,16.52,95560
17452,Kenya,Maize,1995,630,4607,16.52,18759
17453,Kenya,Plantains and others,1995,630,4607,16.52,125000
17454,Kenya,Potatoes,1995,630,4607,16.52,96575
17455,Kenya,"Rice, paddy",1995,630,4607,16.52,40000
17456,Kenya,Sorghum,1995,630,4607,16.52,5984
17457,Kenya,Soybeans,1995,630,4607,16.52,8128
17458,Kenya,Sweet potatoes,1995,630,4607,16.52,100712
17459,Kenya,Wheat,1995,630,4607,16.52,21064
17460,Kenya,Yams,1995,630,4607,16.52,69832
17461,Kenya,Cassava,1996,630,6344,16.44,111344
17462,Kenya,Maize,1996,630,6344,16.44,14506
17463,Kenya,Plantains and others,1996,630,6344,16.44,123077
17464,Kenya,Potatoes,1996,630,6344,16.44,75918
17465,Kenya,"Rice, paddy",1996,630,6344,16.44,40000
17466,Kenya,Sorghum,1996,630,6344,16.44,5954
17467,Kenya,Soybeans,1996,630,6344,16.44,8153
17468,Kenya,Sweet potatoes,1996,630,6344,16.44,79880
17469,Kenya,Wheat,1996,630,6344,16.44,20112
17470,Kenya,Yams,1996,630,6344,16.44,59748
17471,Kenya,Cassava,1997,630,5172,16.77,94938
17472,Kenya,Maize,1997,630,5172,16.77,14713
17473,Kenya,Plantains and others,1997,630,5172,16.77,122727
17474,Kenya,Potatoes,1997,630,5172,16.77,70425
17475,Kenya,"Rice, paddy",1997,630,5172,16.77,39724
17476,Kenya,Sorghum,1997,630,5172,16.77,7447
17477,Kenya,Soybeans,1997,630,5172,16.77,8178
17478,Kenya,Sweet potatoes,1997,630,5172,16.77,111359
17479,Kenya,Wheat,1997,630,5172,16.77,16132
17480,Kenya,Yams,1997,630,5172,16.77,57179
17481,Kenya,Cassava,1998,630,4114,16.53,80569
17482,Kenya,Maize,1998,630,4114,16.53,16697
17483,Kenya,Plantains and others,1998,630,4114,16.53,126087
17484,Kenya,Potatoes,1998,630,4114,16.53,75177
17485,Kenya,"Rice, paddy",1998,630,4114,16.53,48419
17486,Kenya,Sorghum,1998,630,4114,16.53,7528
17487,Kenya,Soybeans,1998,630,4114,16.53,8204
17488,Kenya,Sweet potatoes,1998,630,4114,16.53,80590
17489,Kenya,Wheat,1998,630,4114,16.53,18951
17490,Kenya,Yams,1998,630,4114,16.53,48926
17491,Kenya,Cassava,1999,630,3056,16.7,102106
17492,Kenya,Maize,1999,630,3056,16.7,14817
17493,Kenya,Plantains and others,1999,630,3056,16.7,127273
17494,Kenya,Potatoes,1999,630,3056,16.7,91410
17495,Kenya,"Rice, paddy",1999,630,3056,16.7,39845
17496,Kenya,Sorghum,1999,630,3056,16.7,7775
17497,Kenya,Soybeans,1999,630,3056,16.7,8228
17498,Kenya,Sweet potatoes,1999,630,3056,16.7,105824
17499,Kenya,Wheat,1999,630,3056,16.7,16534
17500,Kenya,Yams,1999,630,3056,16.7,92318
17501,Kenya,Cassava,2000,630,1998,16.73,69454
17502,Kenya,Maize,2000,630,1998,16.73,14400
17503,Kenya,Plantains and others,2000,630,1998,16.73,128571
17504,Kenya,Potatoes,2000,630,1998,16.73,61770
17505,Kenya,"Rice, paddy",2000,630,1998,16.73,37710
17506,Kenya,Sorghum,2000,630,1998,16.73,6656
17507,Kenya,Soybeans,2000,630,1998,16.73,8603
17508,Kenya,Sweet potatoes,2000,630,1998,16.73,88375
17509,Kenya,Wheat,2000,630,1998,16.73,15492
17510,Kenya,Yams,2000,630,1998,16.73,55641
17511,Kenya,Cassava,2001,630,1578,16.1,77681
17512,Kenya,Maize,2001,630,1578,16.1,17012
17513,Kenya,Plantains and others,2001,630,1578,16.1,121739
17514,Kenya,Potatoes,2001,630,1578,16.1,91596
17515,Kenya,"Rice, paddy",2001,630,1578,16.1,34091
17516,Kenya,Sorghum,2001,630,1578,16.1,8569
17517,Kenya,Soybeans,2001,630,1578,16.1,8608
17518,Kenya,Sweet potatoes,2001,630,1578,16.1,90000
17519,Kenya,Wheat,2001,630,1578,16.1,19890
17520,Kenya,Yams,2001,630,1578,16.1,78980
17521,Kenya,Cassava,2002,630,1578,16.61,73441
17522,Kenya,Maize,2002,630,1578,16.61,15126
17523,Kenya,Plantains and others,2002,630,1578,16.61,121739
17524,Kenya,Potatoes,2002,630,1578,16.61,77113
17525,Kenya,"Rice, paddy",2002,630,1578,16.61,34615
17526,Kenya,Sorghum,2002,630,1578,16.61,8010
17527,Kenya,Soybeans,2002,630,1578,16.61,8611
17528,Kenya,Sweet potatoes,2002,630,1578,16.61,85000
17529,Kenya,Wheat,2002,630,1578,16.61,21217
17530,Kenya,Yams,2002,630,1578,16.61,54886
17531,Kenya,Cassava,2004,630,1578,16.92,111000
17532,Kenya,Maize,2004,630,1578,16.92,19293
17533,Kenya,Plantains and others,2004,630,1578,16.92,123810
17534,Kenya,Potatoes,2004,630,1578,16.92,84401
17535,Kenya,"Rice, paddy",2004,630,1578,16.92,37280
17536,Kenya,Sorghum,2004,630,1578,16.92,5644
17537,Kenya,Soybeans,2004,630,1578,16.92,8607
17538,Kenya,Sweet potatoes,2004,630,1578,16.92,94116
17539,Kenya,Wheat,2004,630,1578,16.92,24827
17540,Kenya,Yams,2004,630,1578,16.92,83525
17541,Kenya,Cassava,2005,630,1578,17.28,91009
17542,Kenya,Maize,2005,630,1578,17.28,16405
17543,Kenya,Plantains and others,2005,630,1578,17.28,123810
17544,Kenya,Potatoes,2005,630,1578,17.28,200000
17545,Kenya,"Rice, paddy",2005,630,1578,17.28,39321
17546,Kenya,Sorghum,2005,630,1578,17.28,12230
17547,Kenya,Soybeans,2005,630,1578,17.28,8591
17548,Kenya,Sweet potatoes,2005,630,1578,17.28,109577
17549,Kenya,Wheat,2005,630,1578,17.28,23131
17550,Kenya,Yams,2005,630,1578,17.28,86683
17551,Kenya,Cassava,2006,630,1578,16.92,95856
17552,Kenya,Maize,2006,630,1578,16.92,17197
17553,Kenya,Plantains and others,2006,630,1578,16.92,121739
17554,Kenya,Potatoes,2006,630,1578,16.92,200000
17555,Kenya,"Rice, paddy",2006,630,1578,16.92,28062
17556,Kenya,Sorghum,2006,630,1578,16.92,8006
17557,Kenya,Soybeans,2006,630,1578,16.92,8265
17558,Kenya,Sweet potatoes,2006,630,1578,16.92,96701
17559,Kenya,Wheat,2006,630,1578,16.92,21875
17560,Kenya,Yams,2006,630,1578,16.92,95024
17561,Kenya,Cassava,2007,630,1578,16.6,74185
17562,Kenya,Maize,2007,630,1578,16.6,18132
17563,Kenya,Plantains and others,2007,630,1578,16.6,123810
17564,Kenya,Potatoes,2007,630,1578,16.6,200000
17565,Kenya,"Rice, paddy",2007,630,1578,16.6,28715
17566,Kenya,Sorghum,2007,630,1578,16.6,9474
17567,Kenya,Soybeans,2007,630,1578,16.6,8400
17568,Kenya,Sweet potatoes,2007,630,1578,16.6,132796
17569,Kenya,Wheat,2007,630,1578,16.6,30940
17570,Kenya,Yams,2007,630,1578,16.6,74649
17571,Kenya,Cassava,2008,630,1578,16.66,137358
17572,Kenya,Maize,2008,630,1578,16.66,13925
17573,Kenya,Plantains and others,2008,630,1578,16.66,124000
17574,Kenya,Potatoes,2008,630,1578,16.66,214815
17575,Kenya,"Rice, paddy",2008,630,1578,16.66,13076
17576,Kenya,Sorghum,2008,630,1578,16.66,5221
17577,Kenya,Soybeans,2008,630,1578,16.66,8160
17578,Kenya,Sweet potatoes,2008,630,1578,16.66,142515
17579,Kenya,Wheat,2008,630,1578,16.66,25845
17580,Kenya,Yams,2008,630,1578,16.66,75874
17581,Kenya,Cassava,2009,630,1578,17.3,116431
17582,Kenya,Maize,2009,630,1578,17.3,12943
17583,Kenya,Plantains and others,2009,630,1578,17.3,123077
17584,Kenya,Potatoes,2009,630,1578,17.3,191199
17585,Kenya,"Rice, paddy",2009,630,1578,17.3,19333
17586,Kenya,Sorghum,2009,630,1578,17.3,5717
17587,Kenya,Soybeans,2009,630,1578,17.3,7153
17588,Kenya,Sweet potatoes,2009,630,1578,17.3,132895
17589,Kenya,Wheat,2009,630,1578,17.3,16665
17590,Kenya,Yams,2009,630,1578,17.3,45170
17591,Kenya,Cassava,2010,630,1578,16.82,52521
17592,Kenya,Maize,2010,630,1578,16.82,17251
17593,Kenya,Plantains and others,2010,630,1578,16.82,125000
17594,Kenya,Potatoes,2010,630,1578,16.82,224279
17595,Kenya,"Rice, paddy",2010,630,1578,16.82,42384
17596,Kenya,Sorghum,2010,630,1578,16.82,7267
17597,Kenya,Soybeans,2010,630,1578,16.82,9500
17598,Kenya,Sweet potatoes,2010,630,1578,16.82,99739
17599,Kenya,Wheat,2010,630,1578,16.82,31991
17600,Kenya,Yams,2010,630,1578,16.82,65645
17601,Kenya,Cassava,2011,630,1578,16.9,112309
17602,Kenya,Maize,2011,630,1578,16.9,15840
17603,Kenya,Plantains and others,2011,630,1578,16.9,124000
17604,Kenya,Potatoes,2011,630,1578,16.9,191690
17605,Kenya,"Rice, paddy",2011,630,1578,16.9,39676
17606,Kenya,Sorghum,2011,630,1578,16.9,6291
17607,Kenya,Soybeans,2011,630,1578,16.9,12578
17608,Kenya,Sweet potatoes,2011,630,1578,16.9,122689
17609,Kenya,Wheat,2011,630,1578,16.9,20415
17610,Kenya,Yams,2011,630,1578,16.9,91154
17611,Kenya,Cassava,2012,630,1578,16.84,127273
17612,Kenya,Maize,2012,630,1578,16.84,17366
17613,Kenya,Plantains and others,2012,630,1578,16.84,120000
17614,Kenya,Potatoes,2012,630,1578,16.84,203389
17615,Kenya,"Rice, paddy",2012,630,1578,16.84,46643
17616,Kenya,Sorghum,2012,630,1578,16.84,7445
17617,Kenya,Soybeans,2012,630,1578,16.84,14997
17618,Kenya,Sweet potatoes,2012,630,1578,16.84,128346
17619,Kenya,Wheat,2012,630,1578,16.84,29720
17620,Kenya,Yams,2012,630,1578,16.84,116053
17621,Kenya,Cassava,2013,630,1578,16.91,142470
17622,Kenya,Maize,2013,630,1578,16.91,16922
17623,Kenya,Plantains and others,2013,630,1578,16.91,119231
17624,Kenya,Potatoes,2013,630,1578,16.91,144262
17625,Kenya,"Rice, paddy",2013,630,1578,16.91,39955
17626,Kenya,Sorghum,2013,630,1578,16.91,7550
17627,Kenya,Soybeans,2013,630,1578,16.91,12231
17628,Kenya,Sweet potatoes,2013,630,1578,16.91,124706
17629,Kenya,Wheat,2013,630,1578,16.91,27602
17630,Kenya,Yams,2013,630,1578,16.91,135962
17631,Latvia,Potatoes,1992,641,1005,6.89,120475
17632,Latvia,Wheat,1992,641,1005,6.89,25848
17633,Latvia,Potatoes,1993,641,476,5.58,145006
17634,Latvia,Wheat,1993,641,476,5.58,20006
17635,Latvia,Potatoes,1994,641,294,5.87,129963
17636,Latvia,Wheat,1994,641,294,5.87,21078
17637,Latvia,Potatoes,1995,641,358,6.54,114701
17638,Latvia,Wheat,1995,641,358,6.54,22235
17639,Latvia,Potatoes,1996,641,361,4.9,137471
17640,Latvia,Wheat,1996,641,361,4.9,23961
17641,Latvia,Potatoes,1997,641,334,6.17,135948
17642,Latvia,Wheat,1997,641,334,6.17,25909
17643,Latvia,Potatoes,1998,641,369,5.95,118044
17644,Latvia,Wheat,1998,641,369,5.95,25533
17645,Latvia,Potatoes,1999,641,326.86,7.07,158782
17646,Latvia,Wheat,1999,641,326.86,7.07,24103
17647,Latvia,Potatoes,2000,641,284.72,7.47,145634
17648,Latvia,Wheat,2000,641,284.72,7.47,27034
17649,Latvia,Potatoes,2001,641,367.4,6.5,111670
17650,Latvia,Wheat,2001,641,367.4,6.5,27080
17651,Latvia,Potatoes,2002,641,335.31,6.83,143358
17652,Latvia,Wheat,2002,641,335.31,6.83,33844
17653,Latvia,Potatoes,2004,641,594.46,6.28,128507
17654,Latvia,Wheat,2004,641,594.46,6.28,29423
17655,Latvia,Potatoes,2005,641,723.54,6.3,145942
17656,Latvia,Wheat,2005,641,723.54,6.3,36099
17657,Latvia,Potatoes,2006,641,743.57,6.95,122151
17658,Latvia,Wheat,2006,641,743.57,6.95,27815
17659,Latvia,Potatoes,2007,641,1113.49,7.25,159330
17660,Latvia,Wheat,2007,641,1113.49,7.25,35944
17661,Latvia,Potatoes,2008,641,1033,7.67,178148
17662,Latvia,Wheat,2008,641,1033,7.67,38566
17663,Latvia,Potatoes,2009,641,881.2,6.51,175133
17664,Latvia,Wheat,2009,641,881.2,6.51,36276
17665,Latvia,Potatoes,2010,641,1027.5,5.67,160797
17666,Latvia,Wheat,2010,641,1027.5,5.67,32849
17667,Latvia,Potatoes,2011,641,1070.5,7.25,168013
17668,Latvia,Wheat,2011,641,1070.5,7.25,30613
17669,Latvia,Potatoes,2012,641,1396.96,5.96,191099
17670,Latvia,Wheat,2012,641,1396.96,5.96,43695
17671,Latvia,Potatoes,2013,641,1250,7.25,181648
17672,Latvia,Wheat,2013,641,1250,7.25,38857
17673,Lebanon,Maize,1990,661,1221,19.4,16910
17674,Lebanon,Potatoes,1990,661,1221,19.4,180927
17675,Lebanon,Sorghum,1990,661,1221,19.4,12500
17676,Lebanon,Wheat,1990,661,1221,19.4,19704
17677,Lebanon,Maize,1991,661,1221,19.31,17467
17678,Lebanon,Potatoes,1991,661,1221,19.31,201527
17679,Lebanon,Sorghum,1991,661,1221,19.31,13000
17680,Lebanon,Wheat,1991,661,1221,19.31,22299
17681,Lebanon,Maize,1992,661,1221,18.18,18715
17682,Lebanon,Potatoes,1992,661,1221,18.18,210345
17683,Lebanon,Sorghum,1992,661,1221,18.18,13988
17684,Lebanon,Wheat,1992,661,1221,18.18,22807
17685,Lebanon,Maize,1993,661,1221,19.14,18919
17686,Lebanon,Potatoes,1993,661,1221,19.14,203846
17687,Lebanon,Sorghum,1993,661,1221,19.14,14394
17688,Lebanon,Wheat,1993,661,1221,19.14,22917
17689,Lebanon,Maize,1994,661,1221,19.93,20288
17690,Lebanon,Potatoes,1994,661,1221,19.93,234268
17691,Lebanon,Sorghum,1994,661,1221,19.93,15068
17692,Lebanon,Wheat,1994,661,1221,19.93,22244
17693,Lebanon,Maize,1995,661,1221,19.35,23269
17694,Lebanon,Potatoes,1995,661,1221,19.35,238774
17695,Lebanon,Sorghum,1995,661,1221,19.35,15752
17696,Lebanon,Wheat,1995,661,1221,19.35,24765
17697,Lebanon,Maize,1996,661,1221,19.65,23461
17698,Lebanon,Potatoes,1996,661,1221,19.65,241493
17699,Lebanon,Sorghum,1996,661,1221,19.65,17170
17700,Lebanon,Wheat,1996,661,1221,19.65,24726
17701,Lebanon,Maize,1997,661,1816,18.99,31111
17702,Lebanon,Potatoes,1997,661,1816,18.99,220000
17703,Lebanon,Sorghum,1997,661,1816,18.99,17030
17704,Lebanon,Wheat,1997,661,1816,18.99,16263
17705,Lebanon,Maize,1998,661,1816,20.19,50000
17706,Lebanon,Potatoes,1998,661,1816,20.19,200000
17707,Lebanon,Sorghum,1998,661,1816,20.19,16828
17708,Lebanon,Wheat,1998,661,1816,20.19,20667
17709,Lebanon,Maize,1999,661,1816,20.25,57143
17710,Lebanon,Potatoes,1999,661,1816,20.25,190270
17711,Lebanon,Sorghum,1999,661,1816,20.25,16000
17712,Lebanon,Wheat,1999,661,1816,20.25,18814
17713,Lebanon,Maize,2000,661,1816,19.65,38889
17714,Lebanon,Potatoes,2000,661,1816,19.65,213178
17715,Lebanon,Sorghum,2000,661,1816,19.65,15556
17716,Lebanon,Wheat,2000,661,1816,19.65,27025
17717,Lebanon,Maize,2001,661,1816,20.29,43231
17718,Lebanon,Potatoes,2001,661,1816,20.29,215966
17719,Lebanon,Sorghum,2001,661,1816,20.29,16000
17720,Lebanon,Wheat,2001,661,1816,20.29,31995
17721,Lebanon,Maize,2002,661,1816,19.91,32435
17722,Lebanon,Potatoes,2002,661,1816,19.91,234970
17723,Lebanon,Sorghum,2002,661,1816,19.91,14286
17724,Lebanon,Wheat,2002,661,1816,19.91,27356
17725,Lebanon,Maize,2004,661,1816,19.72,60000
17726,Lebanon,Potatoes,2004,661,1816,19.72,255504
17727,Lebanon,Sorghum,2004,661,1816,19.72,17030
17728,Lebanon,Wheat,2004,661,1816,19.72,29344
17729,Lebanon,Maize,2005,661,1816,19.68,37778
17730,Lebanon,Potatoes,2005,661,1816,19.68,259594
17731,Lebanon,Sorghum,2005,661,1816,19.68,18269
17732,Lebanon,Wheat,2005,661,1816,19.68,29030
17733,Lebanon,Maize,2006,661,1816,19.59,29524
17734,Lebanon,Potatoes,2006,661,1816,19.59,200000
17735,Lebanon,Sorghum,2006,661,1816,19.59,17917
17736,Lebanon,Wheat,2006,661,1816,19.59,28998
17737,Lebanon,Maize,2007,661,1816,20.04,34444
17738,Lebanon,Potatoes,2007,661,1816,20.04,256020
17739,Lebanon,Sorghum,2007,661,1816,20.04,18780
17740,Lebanon,Wheat,2007,661,1816,20.04,22008
17741,Lebanon,Maize,2008,661,1816,20.24,37778
17742,Lebanon,Potatoes,2008,661,1816,20.24,256020
17743,Lebanon,Sorghum,2008,661,1816,20.24,18649
17744,Lebanon,Wheat,2008,661,1816,20.24,28798
17745,Lebanon,Maize,2009,661,1816,20.19,36210
17746,Lebanon,Potatoes,2009,661,1816,20.19,224868
17747,Lebanon,Sorghum,2009,661,1816,20.19,20000
17748,Lebanon,Wheat,2009,661,1816,20.19,27990
17749,Lebanon,Maize,2010,661,1816,21.26,37199
17750,Lebanon,Potatoes,2010,661,1816,21.26,238514
17751,Lebanon,Sorghum,2010,661,1816,21.26,19298
17752,Lebanon,Wheat,2010,661,1816,21.26,27815
17753,Lebanon,Maize,2011,661,1816,19.67,36468
17754,Lebanon,Potatoes,2011,661,1816,19.67,239130
17755,Lebanon,Sorghum,2011,661,1816,19.67,19565
17756,Lebanon,Wheat,2011,661,1816,19.67,29667
17757,Lebanon,Maize,2012,661,1816,20.19,36025
17758,Lebanon,Potatoes,2012,661,1816,20.19,233333
17759,Lebanon,Sorghum,2012,661,1816,20.19,19167
17760,Lebanon,Wheat,2012,661,1816,20.19,31012
17761,Lebanon,Maize,2013,661,1816,20.08,35621
17762,Lebanon,Potatoes,2013,661,1816,20.08,260759
17763,Lebanon,Sorghum,2013,661,1816,20.08,20000
17764,Lebanon,Wheat,2013,661,1816,20.08,32122
17765,Lesotho,Maize,1990,788,0.3,14.48,11000
17766,Lesotho,Potatoes,1990,788,0.3,14.48,176905
17767,Lesotho,Sorghum,1990,788,0.3,14.48,10112
17768,Lesotho,Wheat,1990,788,0.3,14.48,8118
17769,Lesotho,Maize,1991,788,0.3,14.66,5408
17770,Lesotho,Potatoes,1991,788,0.3,14.66,156250
17771,Lesotho,Sorghum,1991,788,0.3,14.66,5399
17772,Lesotho,Wheat,1991,788,0.3,14.66,1959
17773,Lesotho,Maize,1992,788,0.3,15.16,5792
17774,Lesotho,Potatoes,1992,788,0.3,15.16,148649
17775,Lesotho,Sorghum,1992,788,0.3,15.16,6123
17776,Lesotho,Wheat,1992,788,0.3,15.16,8580
17777,Lesotho,Maize,1993,788,0.3,14.95,8875
17778,Lesotho,Potatoes,1993,788,0.3,14.95,150000
17779,Lesotho,Sorghum,1993,788,0.3,14.95,12704
17780,Lesotho,Wheat,1993,788,0.3,14.95,7330
17781,Lesotho,Maize,1994,788,0.3,14.22,8629
17782,Lesotho,Potatoes,1994,788,0.3,14.22,155556
17783,Lesotho,Sorghum,1994,788,0.3,14.22,8756
17784,Lesotho,Wheat,1994,788,0.3,14.22,4199
17785,Lesotho,Maize,1995,788,0.3,14.55,8126
17786,Lesotho,Potatoes,1995,788,0.3,14.55,156169
17787,Lesotho,Sorghum,1995,788,0.3,14.55,8028
17788,Lesotho,Wheat,1995,788,0.3,14.55,6166
17789,Lesotho,Maize,1996,788,0.3,13.93,12490
17790,Lesotho,Potatoes,1996,788,0.3,13.93,157202
17791,Lesotho,Sorghum,1996,788,0.3,13.93,8591
17792,Lesotho,Wheat,1996,788,0.3,13.93,14108
17793,Lesotho,Maize,1997,788,0.3,14.28,9857
17794,Lesotho,Potatoes,1997,788,0.3,14.28,159574
17795,Lesotho,Sorghum,1997,788,0.3,14.28,8056
17796,Lesotho,Wheat,1997,788,0.3,14.28,16291
17797,Lesotho,Maize,1998,788,0.3,14.81,13171
